category2,role,category1,username,timestamp,category2-2,role-2,category1-2,username-2
Movies/TV/Radio Theme:1064,normalUser,Novel-Based:1093,robinson4623,2021-01-22 19:21:01.679,Animals:1089,normalUser,Exploration:1020,corpsegrinder
Movies/TV/Radio Theme:1064,normalUser,Deduction:1039,pharosz,2021-01-22 19:21:32.318,Bluffing:1023,normalUser,Spies/Secret Agents:1081,warprime
Puzzle:1028,normalUser,Humor:1079,erebusrat,2021-01-22 19:21:40.249,Dice:1017,normalUser,Educational:1094,oddtime
Collectible Components:1044,normalUser,Number:1098,damica1,2021-01-22 19:21:25.706,Dice:1017,normalUser,Educational:1094,oddtime
Medieval:1035,normalUser,Collectible Components:1044,micumcavish,2021-01-22 19:21:11.617,Wargame:1019,normalUser,Word-game:1025,iamcarlo
Print & Play:1120,normalUser,Party Game:1030,survivalist,2021-01-22 19:21:38.534,Deduction:1039,normalUser,Medical:2145,vintsukka
Travel:1097,normalUser,Action/Dexterity:1032,cielo42,2021-01-22 19:21:11.592,Deduction:1039,normalUser,Medical:2145,vintsukka
Modern Warfare:1069,influencer,Abstact Strategy:1009,tkvaran,2021-01-22 19:21:27.124,Bluffing:1023,normalUser,Real-time:1037,pawndawan
Animals:1089,normalUser,Collectible Components:1044,oralion,2021-01-22 19:21:06.86,Wargame:1019,influencer,Party Game:1030,8one6
Napoleonic:1051,normalUser,Party Game:1030,pulsarevent,2021-01-22 19:21:13.431,Party Game:1030,normalUser,Animals:1089,debatavia
World War II: 1049,normalUser,Deduction:1039,david.sheff,2021-01-22 19:21:36.435,Humor:1079,normalUser,Dice:1017,fyrebird
Fantasy:1010,influencer,Miniatures:1047,imnotthetraitor,2021-01-22 19:21:27.776,Miniatures:1047,normalUser,Modern Warfare:1069,deathcrush
Adventure:1022,influencer,Animals:1089,ddavidd,2021-01-22 19:21:40.502,Real-time:1037,normalUser,Bluffing:1023,darknazgul
Negotiation:1026,normalUser,Card Game:1002,cheirisophus,2021-01-22 19:21:46.0,Animals:1089,normalUser,Collectible Components:1044,jocar84
Animals:1089,normalUser,Fantasy:1010,th3_gus,2021-01-22 19:21:08.043,Bluffing:1023,normalUser,Zombies:2481,phlux
Adventure:1022,normalUser,Medical:2145,raistlin29,2021-01-22 19:21:04.729,Murder/Mystery:1040,normalUser,Miniatures:1047,humsterer
Napoleonic:1051,normalUser,World War II: 1049,otofuyu,2021-01-22 19:21:37.173,Racing:1031,normalUser,Sports:1038,sebulik
Number:1098,normalUser,Card Game:1002,thekaioti,2021-01-22 19:21:40.277,Science Fiction:1016,influencer,Medieval:1035,tazzmanito
Deduction:1039,normalUser,Wargame:1019,mil_werdna,2021-01-22 19:21:40.16,Science Fiction:1016,influencer,Medieval:1035,tazzmanito
Miniatures:1047,influencer,Puzzle:1028,riboawesome,2021-01-22 19:21:29.258,Bluffing:1023,normalUser,Puzzle:1028,homers530d
Abstact Strategy:1009,normalUser,World War II: 1049,thegaf,2021-01-22 19:21:24.897,Fantasy:1010,normalUser,World War II: 1049,tweet
Novel-Based:1093,influencer,Fantasy:1010,linssi89,2021-01-22 19:21:39.126,Novel-Based:1093,normalUser,Abstact Strategy:1009,rossmartian
Print & Play:1120,normalUser,Sports:1038,jerzat,2021-01-22 19:21:37.264,Number:1098,normalUser,Transportation:1011,stogentin
Humor:1079,normalUser,Number:1098,armand7734,2021-01-22 19:21:39.138,Novel-Based:1093,normalUser,Fighting:1046,raagaard
World War II: 1049,normalUser,Exploration:1020,luckylucky,2021-01-22 19:21:18.568,Word-game:1025,normalUser,Deduction:1039,luciferprime
Fighting:1046,normalUser,Napoleonic:1051,trollkiing,2021-01-22 19:21:41.224,Novel-Based:1093,normalUser,Bluffing:1023,d_hallowell
Spies/Secret Agents:1081,normalUser,Sports:1038,textualinnuendo,2021-01-22 19:21:25.416,Murder/Mystery:1040,normalUser,Medieval:1035,scurl
Adventure:1022,normalUser,Sports:1038,georgezidanic,2021-01-22 19:20:59.755,Novel-Based:1093,normalUser,Print & Play:1120,saphirrah
Card Game:1002,influencer,Word-game:1025,ekiechi,2021-01-22 19:21:18.505,Trains:1034,normalUser,Miniatures:1047,miss palima
Aviation/Flight:2650,normalUser,Wargame:1019,herr von ragend,2021-01-22 19:21:52.501,Exploration:1020,normalUser,Medical:2145,trentontron
Napoleonic:1051,normalUser,Number:1098,supergraci,2021-01-22 19:21:45.269,Racing:1031,normalUser,Puzzle:1028,3wgames
Deduction:1039,normalUser,Action/Dexterity:1032,pinapleapplepen101,2021-01-22 19:21:27.635,Negotiation:1026,normalUser,Puzzle:1028,mariana
Book:1117,normalUser,Puzzle:1028,girlplayerbgg,2021-01-22 19:21:17.993,World War II: 1049,normalUser,Educational:1094,miller66
Medical:2145,normalUser,Print & Play:1120,gilbertbourdin,2021-01-22 19:20:59.473,Ancient:1050,normalUser,Collectible Components:1044,dumas13
Word-game:1025,normalUser,Miniatures:1047,tuguk,2021-01-22 19:21:34.126,Puzzle:1028,normalUser,Murder/Mystery:1040,playyarudi
Trains:1034,influencer,Abstact Strategy:1009,robby clark,2021-01-22 19:21:25.053,Modern Warfare:1069,normalUser,Word-game:1025,rongammer
Video Game Theme:1101,normalUser,Aviation/Flight:2650,mart1nw3yd,2021-01-22 19:21:46.063,Exploration:1020,normalUser,Spies/Secret Agents:1081,dieseltaylor
Humor:1079,normalUser,Real-time:1037,duy1250,2021-01-22 19:20:59.88,Negotiation:1026,normalUser,Number:1098,meldrum72
Dice:1017,normalUser,Bluffing:1023,jjerg,2021-01-22 19:21:50.578,Puzzle:1028,normalUser,Miniatures:1047,geloly
Fighting:1046,normalUser,Animals:1089,belthus,2021-01-22 19:21:27.281,Medical:2145,normalUser,Abstact Strategy:1009,si fei
Napoleonic:1051,normalUser,Racing:1031,_kolibri_,2021-01-22 19:21:29.724,Number:1098,normalUser,World War II: 1049,jfs322
Educational:1094,normalUser,Economic:1021,mac87,2021-01-22 19:21:49.555,Spies/Secret Agents:1081,normalUser,Modern Warfare:1069,mistermedwards
Animals:1089,normalUser,Fighting:1046,alreadypicked,2021-01-22 19:20:59.712,Wargame:1019,normalUser,Economic:1021,genkinomi
Spies/Secret Agents:1081,normalUser,Action/Dexterity:1032,emdesu,2021-01-22 19:21:15.725,Children's Game:1041,influencer,Sports:1038,xubs
Video Game Theme:1101,influencer,Economic:1021,iambarron,2021-01-22 19:21:13.083,Economic:1021,influencer,Puzzle:1028,giancad1981
Economic:1021,normalUser,Napoleonic:1051,rik9000,2021-01-22 19:21:06.365,Movies/TV/Radio Theme:1064,normalUser,Bluffing:1023,giochingiro_project
Deduction:1039,normalUser,Movies/TV/Radio Theme:1064,adambrowne,2021-01-22 19:21:23.499,Travel:1097,influencer,Aviation/Flight:2650,malandrias92
Travel:1097,normalUser,Humor:1079,oldmanmike,2021-01-22 19:21:15.474,Wargame:1019,influencer,Puzzle:1028,capux
Modern Warfare:1069,influencer,Memory:1045,gusrazia,2021-01-22 19:21:33.993,Number:1098,influencer,Zombies:2481,melkor89
Number:1098,normalUser,Educational:1094,spocks_grandpa,2021-01-22 19:21:18.331,Collectible Components:1044,normalUser,Movies/TV/Radio Theme:1064,massaresi
Negotiation:1026,normalUser,Deduction:1039,not a real person,2021-01-22 19:21:31.138,Adventure:1022,influencer,Number:1098,pol1000
Wargame:1019,influencer,Real-time:1037,philipborg,2021-01-22 19:21:33.273,Puzzle:1028,normalUser,World War II: 1049,vipera rossa
Puzzle:1028,normalUser,World War II: 1049,durge,2021-01-22 19:21:02.689,Zombies:2481,normalUser,Racing:1031,thegh05t
Science Fiction:1016,normalUser,Puzzle:1028,whangdoodles,2021-01-22 19:21:40.748,Fighting:1046,normalUser,Travel:1097,marchill92
Children's Game:1041,normalUser,Deduction:1039,hero164,2021-01-22 19:21:12.524,Negotiation:1026,normalUser,Humor:1079,kayu05
Word-game:1025,normalUser,Miniatures:1047,bippi,2021-01-22 19:21:13.185,Miniatures:1047,normalUser,Print & Play:1120,smaragdauge
Bluffing:1023,normalUser,Territory Building:1086,nasper,2021-01-22 19:21:20.478,Territory Building:1086,normalUser,Fighting:1046,jemana
Puzzle:1028,normalUser,Racing:1031,seventhspecter,2021-01-22 19:21:36.577,Exploration:1020,normalUser,Deduction:1039,snotrabjorn
Word-game:1025,normalUser,Novel-Based:1093,keefe1973,2021-01-22 19:21:17.328,Murder/Mystery:1040,normalUser,Napoleonic:1051,denismm
Action/Dexterity:1032,normalUser,Travel:1097,jaaaaaxx,2021-01-22 19:21:03.709,Party Game:1030,influencer,Movies/TV/Radio Theme:1064,joevandal
Action/Dexterity:1032,normalUser,Party Game:1030,bejger,2021-01-22 19:21:10.812,Puzzle:1028,normalUser,Wargame:1019,bggjoker
Transportation:1011,normalUser,Educational:1094,ddrnick,2021-01-22 19:21:33.327,Sports:1038,normalUser,Animals:1089,pablo diablo
Deduction:1039,normalUser,Educational:1094,ararart76,2021-01-22 19:21:02.18,Fighting:1046,normalUser,Memory:1045,jeffdschultz
Puzzle:1028,normalUser,Territory Building:1086,ndhurler55,2021-01-22 19:21:51.721,Puzzle:1028,normalUser,Action/Dexterity:1032,dr4mor
Action/Dexterity:1032,normalUser,Adventure:1022,shadow89,2021-01-22 19:21:12.091,Novel-Based:1093,normalUser,Card Game:1002,carver
Medical:2145,normalUser,Wargame:1019,fenners,2021-01-22 19:21:32.244,Fantasy:1010,normalUser,Transportation:1011,flying_finnegan
Miniatures:1047,normalUser,Children's Game:1041,baerenpranke,2021-01-22 19:21:15.212,Modern Warfare:1069,normalUser,Collectible Components:1044,keoga
Bluffing:1023,normalUser,Medical:2145,chiccobonito,2021-01-22 19:21:08.445,Deduction:1039,normalUser,Word-game:1025,meregals
Children's Game:1041,influencer,Science Fiction:1016,brin8,2021-01-22 19:21:24.829,Adventure:1022,normalUser,Fighting:1046,torbin_bequette
Trains:1034,normalUser,Deduction:1039,ljparis,2021-01-22 19:21:51.502,Word-game:1025,normalUser,Spies/Secret Agents:1081,captaincheetah
Murder/Mystery:1040,normalUser,Adventure:1022,kidoh,2021-01-22 19:21:14.662,Economic:1021,normalUser,Puzzle:1028,isaks
Wargame:1019,influencer,Adventure:1022,vargeth87,2021-01-22 19:21:19.366,Abstact Strategy:1009,normalUser,Negotiation:1026,kindros
Novel-Based:1093,normalUser,Negotiation:1026,mablet,2021-01-22 19:21:04.811,Party Game:1030,influencer,Ancient:1050,beaker73
Book:1117,normalUser,Science Fiction:1016,anjoserra,2021-01-22 19:21:16.829,Fantasy:1010,influencer,Spies/Secret Agents:1081,revrog
Memory:1045,normalUser,Animals:1089,rpfennig,2021-01-22 19:21:02.487,Fantasy:1010,influencer,Spies/Secret Agents:1081,revrog
World War II: 1049,normalUser,Aviation/Flight:2650,agares_23,2021-01-22 19:21:07.816,Miniatures:1047,influencer,Dice:1017,pjperl
Print & Play:1120,normalUser,World War II: 1049,layana,2021-01-22 19:21:46.714,Dice:1017,normalUser,Bluffing:1023,ncwmroboticist
Number:1098,normalUser,Collectible Components:1044,cirwid,2021-01-22 19:21:36.108,Adventure:1022,normalUser,Spies/Secret Agents:1081,lembit
Exploration:1020,normalUser,Party Game:1030,ripleyjm,2021-01-22 19:21:05.252,Sports:1038,normalUser,Deduction:1039,pedrommpereira
Napoleonic:1051,normalUser,Wargame:1019,dustinhendrickson,2021-01-22 19:21:22.466,Dice:1017,normalUser,Zombies:2481,jmcborges
Transportation:1011,normalUser,Dice:1017,stevenpal83,2021-01-22 19:21:40.721,Abstact Strategy:1009,normalUser,Children's Game:1041,wilco
Science Fiction:1016,normalUser,Medical:2145,12321boi2,2021-01-22 19:21:48.874,Animals:1089,normalUser,Exploration:1020,twcrew
Dice:1017,normalUser,Card Game:1002,mike_mcdermott,2021-01-22 19:21:42.948,Transportation:1011,normalUser,Print & Play:1120,chuke95
Real-time:1037,normalUser,Aviation/Flight:2650,goldenshowerman,2021-01-22 19:21:00.769,Transportation:1011,normalUser,Print & Play:1120,chuke95
Medical:2145,influencer,Word-game:1025,stevonzo,2021-01-22 19:21:46.348,Science Fiction:1016,normalUser,Ancient:1050,pacoabordo
Territory Building:1086,normalUser,Wargame:1019,kalas,2021-01-22 19:21:07.189,Deduction:1039,influencer,Spies/Secret Agents:1081,7770
Action/Dexterity:1032,normalUser,Card Game:1002,annix,2021-01-22 19:21:32.182,Medical:2145,normalUser,Children's Game:1041,bubastisbgg
Fantasy:1010,influencer,Children's Game:1041,zvonmirus,2021-01-22 19:21:36.984,Movies/TV/Radio Theme:1064,normalUser,Napoleonic:1051,burningut
Bluffing:1023,normalUser,Number:1098,scarecrow138,2021-01-22 19:21:33.421,Movies/TV/Radio Theme:1064,normalUser,Napoleonic:1051,burningut
Medieval:1035,normalUser,Number:1098,chance coal bear,2021-01-22 19:21:00.838,Sports:1038,normalUser,Book:1117,petewall
Abstact Strategy:1009,normalUser,Napoleonic:1051,dabates77,2021-01-22 19:21:39.773,Negotiation:1026,normalUser,Animals:1089,swartzgm
Dice:1017,normalUser,Zombies:2481,thiagojaworski,2021-01-22 19:21:08.989,Negotiation:1026,normalUser,Real-time:1037,chesscoop
Medieval:1035,normalUser,Memory:1045,capgame12xx,2021-01-22 19:21:31.395,Puzzle:1028,influencer,Wargame:1019,rachelbee611
Puzzle:1028,normalUser,World War II: 1049,mkroehn,2021-01-22 19:21:50.185,Medical:2145,influencer,Economic:1021,adeptus
Bluffing:1023,normalUser,Racing:1031,garbagefan,2021-01-22 19:21:36.383,Aviation/Flight:2650,normalUser,Medieval:1035,pentegarn
Puzzle:1028,normalUser,Exploration:1020,monkeyfingergames,2021-01-22 19:21:23.348,Number:1098,normalUser,Transportation:1011,gregor1863
Wargame:1019,normalUser,Racing:1031,joepinion,2021-01-22 19:21:01.899,Memory:1045,normalUser,Print & Play:1120,gamer10150512
Ancient:1050,normalUser,Adventure:1022,marquisashley,2021-01-22 19:21:20.181,Real-time:1037,normalUser,Travel:1097,twthomas
Card Game:1002,normalUser,Dice:1017,moshimon,2021-01-22 19:21:42.598,Racing:1031,normalUser,Fantasy:1010,sander_j
Modern Warfare:1069,normalUser,Adventure:1022,ianfected,2021-01-22 19:21:21.879,Napoleonic:1051,normalUser,Book:1117,jimpow
Wargame:1019,normalUser,Spies/Secret Agents:1081,crimedog75,2021-01-22 19:21:09.449,Fantasy:1010,normalUser,Wargame:1019,matrix23
Book:1117,normalUser,Animals:1089,goombaka,2021-01-22 19:21:26.917,Video Game Theme:1101,normalUser,Number:1098,maroflo
Exploration:1020,influencer,Abstact Strategy:1009,gentlemangamers,2021-01-22 19:21:33.806,Travel:1097,normalUser,Book:1117,chuckhazard
Word-game:1025,normalUser,World War II: 1049,denist,2021-01-22 19:21:01.624,Action/Dexterity:1032,normalUser,Children's Game:1041,hillmaster82
Spies/Secret Agents:1081,normalUser,Exploration:1020,tiburon898,2021-01-22 19:21:20.685,Children's Game:1041,normalUser,Miniatures:1047,balr0g
Transportation:1011,normalUser,Humor:1079,othellose,2021-01-22 19:21:10.514,Travel:1097,normalUser,Napoleonic:1051,fyebear
Animals:1089,normalUser,Modern Warfare:1069,mladenl,2021-01-22 19:21:24.684,Educational:1094,normalUser,Science Fiction:1016,caylott
Trains:1034,normalUser,World War II: 1049,lilbab,2021-01-22 19:21:43.279,Spies/Secret Agents:1081,normalUser,Educational:1094,iandarkfire
Novel-Based:1093,normalUser,Transportation:1011,andresluciano,2021-01-22 19:21:16.817,World War II: 1049,normalUser,Aviation/Flight:2650,azurith
Action/Dexterity:1032,normalUser,Book:1117,dhester,2021-01-22 19:21:12.294,Exploration:1020,normalUser,Number:1098,ndrw
Murder/Mystery:1040,influencer,Party Game:1030,acms,2021-01-22 19:21:13.147,Exploration:1020,normalUser,Educational:1094,skanzen
Murder/Mystery:1040,normalUser,Medieval:1035,rbandgames,2021-01-22 19:21:24.253,Book:1117,normalUser,Modern Warfare:1069,streebor
Word-game:1025,normalUser,Dice:1017,firstplayeradvantage,2021-01-22 19:21:47.346,Territory Building:1086,normalUser,Spies/Secret Agents:1081,superdoo_ca
Novel-Based:1093,normalUser,Transportation:1011,falsshadow,2021-01-22 19:21:46.244,Spies/Secret Agents:1081,normalUser,Real-time:1037,fireplay05
Science Fiction:1016,normalUser,Action/Dexterity:1032,ascarin,2021-01-22 19:21:20.402,Travel:1097,normalUser,Trains:1034,saint lazarus
Zombies:2481,normalUser,Abstact Strategy:1009,cernunos,2021-01-22 19:21:44.511,Spies/Secret Agents:1081,normalUser,Wargame:1019,robertosvk
Animals:1089,normalUser,Medieval:1035,fonggpei,2021-01-22 19:21:43.816,Humor:1079,normalUser,Adventure:1022,stygy25
Puzzle:1028,influencer,Card Game:1002,happyhikeruk,2021-01-22 19:21:26.765,Collectible Components:1044,normalUser,Fantasy:1010,sasan_king
Adventure:1022,normalUser,Sports:1038,handbani,2021-01-22 19:21:12.672,Children's Game:1041,normalUser,Number:1098,maykee
Medical:2145,influencer,Dice:1017,flakkenmarsh,2021-01-22 19:21:03.6,Medieval:1035,normalUser,Children's Game:1041,mirecaa
Ancient:1050,normalUser,Napoleonic:1051,buster1862,2021-01-22 19:21:43.162,Memory:1045,influencer,Trains:1034,shallowblue
Novel-Based:1093,normalUser,Action/Dexterity:1032,yoshihiko_higuchi,2021-01-22 19:21:30.691,Memory:1045,influencer,Trains:1034,shallowblue
Collectible Components:1044,normalUser,Modern Warfare:1069,larsene,2021-01-22 19:21:49.454,Fighting:1046,normalUser,Bluffing:1023,bhfredjenni
Territory Building:1086,normalUser,Trains:1034,valterjpcaldeira,2021-01-22 19:21:40.41,Humor:1079,normalUser,Number:1098,kikedcs
Wargame:1019,normalUser,Video Game Theme:1101,drkdeath316,2021-01-22 19:21:09.746,Miniatures:1047,normalUser,Racing:1031,zaduman
Video Game Theme:1101,normalUser,Number:1098,maroflo,2021-01-22 19:21:42.108,Napoleonic:1051,normalUser,Adventure:1022,jgryphon
Wargame:1019,normalUser,Word-game:1025,jonjaiki,2021-01-22 19:21:18.939,Children's Game:1041,normalUser,Zombies:2481,ltrufus
Memory:1045,normalUser,Zombies:2481,ndjustice13,2021-01-22 19:21:41.016,Medieval:1035,normalUser,Card Game:1002,stav1
Word-game:1025,normalUser,Number:1098,geshtar3266,2021-01-22 19:21:31.769,Medieval:1035,normalUser,Card Game:1002,stav1
Animals:1089,normalUser,Exploration:1020,tetraene,2021-01-22 19:21:36.956,Murder/Mystery:1040,normalUser,Wargame:1019,pique_rus
Fantasy:1010,influencer,Educational:1094,tsodatunder,2021-01-22 19:21:01.556,Negotiation:1026,influencer,Territory Building:1086,seb42
Party Game:1030,normalUser,Exploration:1020,popdad,2021-01-22 19:21:12.32,Medieval:1035,influencer,Trains:1034,somna
Action/Dexterity:1032,normalUser,Travel:1097,marquito91,2021-01-22 19:21:09.628,Medieval:1035,influencer,Trains:1034,somna
Word-game:1025,normalUser,Animals:1089,thedrewstevens,2021-01-22 19:21:47.668,Murder/Mystery:1040,normalUser,Exploration:1020,shadodeon
Party Game:1030,influencer,Novel-Based:1093,nallath,2021-01-22 19:21:23.278,Real-time:1037,normalUser,Wargame:1019,sirchancelottoo
Party Game:1030,normalUser,Novel-Based:1093,el_rodruez,2021-01-22 19:21:31.072,Fantasy:1010,normalUser,Aviation/Flight:2650,dander53
Exploration:1020,normalUser,Children's Game:1041,duc de gobin,2021-01-22 19:21:31.019,Fantasy:1010,normalUser,Aviation/Flight:2650,dander53
Adventure:1022,normalUser,Medical:2145,kendunstan,2021-01-22 19:21:27.992,Print & Play:1120,normalUser,Memory:1045,shadowwolf69
Miniatures:1047,normalUser,Negotiation:1026,klydefrog,2021-01-22 19:21:30.471,Murder/Mystery:1040,normalUser,Negotiation:1026,mos_craciun
Educational:1094,normalUser,Bluffing:1023,dr jochum,2021-01-22 19:21:20.466,Murder/Mystery:1040,normalUser,Negotiation:1026,mos_craciun
Fighting:1046,normalUser,Murder/Mystery:1040,mrdissing,2021-01-22 19:21:15.516,Puzzle:1028,normalUser,Zombies:2481,robertataylor
Zombies:2481,normalUser,Card Game:1002,gianlu9,2021-01-22 19:21:36.082,Trains:1034,normalUser,Number:1098,wereknight
Napoleonic:1051,normalUser,Bluffing:1023,smgreenfield,2021-01-22 19:21:28.409,Territory Building:1086,influencer,Party Game:1030,lunt
Action/Dexterity:1032,normalUser,Murder/Mystery:1040,mollberg,2021-01-22 19:21:29.526,Napoleonic:1051,normalUser,Spies/Secret Agents:1081,satravis88
Modern Warfare:1069,normalUser,Party Game:1030,ominaeyu,2021-01-22 19:21:09.028,Wargame:1019,normalUser,Trains:1034,xerof
Modern Warfare:1069,normalUser,Napoleonic:1051,dloach,2021-01-22 19:21:15.431,Puzzle:1028,normalUser,Word-game:1025,cantona7
Negotiation:1026,normalUser,Real-time:1037,spidey03,2021-01-22 19:21:37.791,Modern Warfare:1069,normalUser,Party Game:1030,tonygp65
Abstact Strategy:1009,influencer,Deduction:1039,randombias,2021-01-22 19:21:00.961,Card Game:1002,normalUser,Sports:1038,rootserveradmin
Economic:1021,normalUser,Real-time:1037,jorsh_theking,2021-01-22 19:21:16.56,Adventure:1022,influencer,Bluffing:1023,dc2004
Spies/Secret Agents:1081,normalUser,Animals:1089,ppolsinelli,2021-01-22 19:21:35.372,Movies/TV/Radio Theme:1064,normalUser,Fighting:1046,soul potato
Travel:1097,normalUser,Word-game:1025,mikereb,2021-01-22 19:21:31.15,Movies/TV/Radio Theme:1064,normalUser,Fighting:1046,soul potato
